device,sensor_pos,timestamp,time,motiondetection,presencedetection,daylightdetection,daylightcompensation,human_obs_daylight,infrared_daylight,total_lux,diff_from_ideal,nearby_light_1_name,nearby_light_1_pos,nearby_light_1_lux,nearby_light_1_lumen,nearby_light_1_intensity(%),nearby_light_2_name,nearby_light_2_pos,nearby_light_2_lux,nearby_light_2_lumen,nearby_light_2_intensity(%),nearby_light_3_name,nearby_light_3_pos,nearby_light_3_lux,nearby_light_3_lumen,nearby_light_3_intensity(%),nearby_light_4_name,nearby_light_4_pos,nearby_light_4_lux,nearby_light_4_lumen,nearby_light_4_intensity(%)
Sensor_252,"{10, 11}",8,00:08,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp10,"(9, 10)",0.0,0.0,0.0,Lamp11,"(11, 10)",0.0,0.0,0.0,Lamp15,"(9, 12)",0.0,0.0,0.0,Lamp16,"(11, 12)",0.0,0.0,0.0
Sensor_253,"{11, 12}",8,00:08,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp11,"(11, 10)",0.0,0.0,0.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp16,"(11, 12)",0.0,0.0,0.0,Lamp17,"(13, 12)",0.0,0.0,0.0
Sensor_254,"{11, 14}",8,00:08,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp17,"(13, 12)",0.0,0.0,0.0,Lamp13,"(15, 10)",0.0,0.0,0.0,Lamp18,"(15, 12)",0.0,0.0,0.0
Sensor_245,"{8, 7}",9,00:09,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp1,"(7, 6)",0.0,0.0,0.0,Lamp2,"(9, 6)",0.0,0.0,0.0,Lamp4,"(7, 8)",0.0,0.0,0.0,Lamp5,"(9, 8)",0.0,0.0,0.0
Sensor_246,"{10, 7}",9,00:09,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp2,"(9, 6)",0.0,0.0,0.0,Lamp3,"(11, 6)",0.0,0.0,0.0,Lamp5,"(9, 8)",0.0,0.0,0.0,Lamp6,"(11, 8)",0.0,0.0,0.0
Sensor_247,"{8, 9}",9,00:09,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp4,"(7, 8)",0.0,0.0,0.0,Lamp5,"(9, 8)",0.0,0.0,0.0,Lamp9,"(7, 10)",0.0,0.0,0.0,Lamp10,"(9, 10)",0.0,0.0,0.0
Sensor_248,"{9, 10}",9,00:09,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp5,"(9, 8)",0.0,0.0,0.0,Lamp6,"(11, 8)",0.0,0.0,0.0,Lamp10,"(9, 10)",0.0,0.0,0.0,Lamp11,"(11, 10)",0.0,0.0,0.0
Sensor_249,"{9, 12}",9,00:09,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp6,"(11, 8)",0.0,0.0,0.0,Lamp11,"(11, 10)",0.0,0.0,0.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp7,"(13, 8)",0.0,0.0,0.0
Sensor_250,"{9, 14}",9,00:09,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp13,"(15, 10)",0.0,0.0,0.0,Lamp7,"(13, 8)",0.0,0.0,0.0,Lamp8,"(15, 8)",0.0,0.0,0.0
Sensor_251,"{8, 11}",9,00:09,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp9,"(7, 10)",0.0,0.0,0.0,Lamp10,"(9, 10)",0.0,0.0,0.0,Lamp14,"(7, 12)",0.0,0.0,0.0,Lamp15,"(9, 12)",0.0,0.0,0.0
Sensor_252,"{10, 11}",9,00:09,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp10,"(9, 10)",0.0,0.0,0.0,Lamp11,"(11, 10)",0.0,0.0,0.0,Lamp15,"(9, 12)",0.0,0.0,0.0,Lamp16,"(11, 12)",0.0,0.0,0.0
Sensor_253,"{11, 12}",9,00:09,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp11,"(11, 10)",0.0,0.0,0.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp16,"(11, 12)",0.0,0.0,0.0,Lamp17,"(13, 12)",0.0,0.0,0.0
Sensor_254,"{11, 14}",9,00:09,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp17,"(13, 12)",0.0,0.0,0.0,Lamp13,"(15, 10)",0.0,0.0,0.0,Lamp18,"(15, 12)",0.0,0.0,0.0
Sensor_245,"{8, 7}",10,00:10,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp1,"(7, 6)",0.0,0.0,0.0,Lamp2,"(9, 6)",0.0,0.0,0.0,Lamp4,"(7, 8)",0.0,0.0,0.0,Lamp5,"(9, 8)",0.0,0.0,0.0
Sensor_246,"{10, 7}",10,00:10,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp2,"(9, 6)",0.0,0.0,0.0,Lamp3,"(11, 6)",0.0,0.0,0.0,Lamp5,"(9, 8)",0.0,0.0,0.0,Lamp6,"(11, 8)",0.0,0.0,0.0
Sensor_247,"{8, 9}",10,00:10,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp4,"(7, 8)",0.0,0.0,0.0,Lamp5,"(9, 8)",0.0,0.0,0.0,Lamp9,"(7, 10)",0.0,0.0,0.0,Lamp10,"(9, 10)",0.0,0.0,0.0
Sensor_248,"{9, 10}",10,00:10,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp5,"(9, 8)",0.0,0.0,0.0,Lamp6,"(11, 8)",0.0,0.0,0.0,Lamp10,"(9, 10)",0.0,0.0,0.0,Lamp11,"(11, 10)",0.0,0.0,0.0
Sensor_249,"{9, 12}",10,00:10,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp6,"(11, 8)",0.0,0.0,0.0,Lamp11,"(11, 10)",0.0,0.0,0.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp7,"(13, 8)",0.0,0.0,0.0
Sensor_250,"{9, 14}",10,00:10,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp13,"(15, 10)",0.0,0.0,0.0,Lamp7,"(13, 8)",0.0,0.0,0.0,Lamp8,"(15, 8)",0.0,0.0,0.0
Sensor_251,"{8, 11}",10,00:10,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp9,"(7, 10)",0.0,0.0,0.0,Lamp10,"(9, 10)",0.0,0.0,0.0,Lamp14,"(7, 12)",0.0,0.0,0.0,Lamp15,"(9, 12)",0.0,0.0,0.0
Sensor_252,"{10, 11}",10,00:10,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp10,"(9, 10)",0.0,0.0,0.0,Lamp11,"(11, 10)",0.0,0.0,0.0,Lamp15,"(9, 12)",0.0,0.0,0.0,Lamp16,"(11, 12)",0.0,0.0,0.0
Sensor_253,"{11, 12}",10,00:10,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp11,"(11, 10)",0.0,0.0,0.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp16,"(11, 12)",0.0,0.0,0.0,Lamp17,"(13, 12)",0.0,0.0,0.0
Sensor_254,"{11, 14}",10,00:10,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp17,"(13, 12)",0.0,0.0,0.0,Lamp13,"(15, 10)",0.0,0.0,0.0,Lamp18,"(15, 12)",0.0,0.0,0.0
Sensor_245,"{8, 7}",11,00:11,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp1,"(7, 6)",0.0,0.0,0.0,Lamp2,"(9, 6)",0.0,0.0,0.0,Lamp4,"(7, 8)",0.0,0.0,0.0,Lamp5,"(9, 8)",0.0,0.0,0.0
Sensor_246,"{10, 7}",11,00:11,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp2,"(9, 6)",0.0,0.0,0.0,Lamp3,"(11, 6)",0.0,0.0,0.0,Lamp5,"(9, 8)",0.0,0.0,0.0,Lamp6,"(11, 8)",0.0,0.0,0.0
Sensor_247,"{8, 9}",11,00:11,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp4,"(7, 8)",0.0,0.0,0.0,Lamp5,"(9, 8)",0.0,0.0,0.0,Lamp9,"(7, 10)",0.0,0.0,0.0,Lamp10,"(9, 10)",0.0,0.0,0.0
Sensor_248,"{9, 10}",11,00:11,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp5,"(9, 8)",0.0,0.0,0.0,Lamp6,"(11, 8)",0.0,0.0,0.0,Lamp10,"(9, 10)",0.0,0.0,0.0,Lamp11,"(11, 10)",0.0,0.0,0.0
Sensor_249,"{9, 12}",11,00:11,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp6,"(11, 8)",0.0,0.0,0.0,Lamp11,"(11, 10)",0.0,0.0,0.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp7,"(13, 8)",0.0,0.0,0.0
Sensor_250,"{9, 14}",11,00:11,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp13,"(15, 10)",0.0,0.0,0.0,Lamp7,"(13, 8)",0.0,0.0,0.0,Lamp8,"(15, 8)",0.0,0.0,0.0
Sensor_251,"{8, 11}",11,00:11,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp9,"(7, 10)",0.0,0.0,0.0,Lamp10,"(9, 10)",0.0,0.0,0.0,Lamp14,"(7, 12)",0.0,0.0,0.0,Lamp15,"(9, 12)",0.0,0.0,0.0
Sensor_252,"{10, 11}",11,00:11,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp10,"(9, 10)",0.0,0.0,0.0,Lamp11,"(11, 10)",0.0,0.0,0.0,Lamp15,"(9, 12)",0.0,0.0,0.0,Lamp16,"(11, 12)",0.0,0.0,0.0
Sensor_253,"{11, 12}",11,00:11,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp11,"(11, 10)",0.0,0.0,0.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp16,"(11, 12)",0.0,0.0,0.0,Lamp17,"(13, 12)",0.0,0.0,0.0
Sensor_254,"{11, 14}",11,00:11,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp17,"(13, 12)",0.0,0.0,0.0,Lamp13,"(15, 10)",0.0,0.0,0.0,Lamp18,"(15, 12)",0.0,0.0,0.0
Sensor_245,"{8, 7}",12,00:12,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp1,"(7, 6)",0.0,0.0,0.0,Lamp2,"(9, 6)",0.0,0.0,0.0,Lamp4,"(7, 8)",0.0,0.0,0.0,Lamp5,"(9, 8)",0.0,0.0,0.0
Sensor_246,"{10, 7}",12,00:12,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp2,"(9, 6)",0.0,0.0,0.0,Lamp3,"(11, 6)",0.0,0.0,0.0,Lamp5,"(9, 8)",0.0,0.0,0.0,Lamp6,"(11, 8)",0.0,0.0,0.0
Sensor_247,"{8, 9}",12,00:12,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp4,"(7, 8)",0.0,0.0,0.0,Lamp5,"(9, 8)",0.0,0.0,0.0,Lamp9,"(7, 10)",0.0,0.0,0.0,Lamp10,"(9, 10)",0.0,0.0,0.0
Sensor_248,"{9, 10}",12,00:12,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp5,"(9, 8)",0.0,0.0,0.0,Lamp6,"(11, 8)",0.0,0.0,0.0,Lamp10,"(9, 10)",0.0,0.0,0.0,Lamp11,"(11, 10)",0.0,0.0,0.0
Sensor_249,"{9, 12}",12,00:12,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp6,"(11, 8)",0.0,0.0,0.0,Lamp11,"(11, 10)",0.0,0.0,0.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp7,"(13, 8)",0.0,0.0,0.0
Sensor_250,"{9, 14}",12,00:12,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp13,"(15, 10)",0.0,0.0,0.0,Lamp7,"(13, 8)",0.0,0.0,0.0,Lamp8,"(15, 8)",0.0,0.0,0.0
Sensor_251,"{8, 11}",12,00:12,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp9,"(7, 10)",0.0,0.0,0.0,Lamp10,"(9, 10)",0.0,0.0,0.0,Lamp14,"(7, 12)",0.0,0.0,0.0,Lamp15,"(9, 12)",0.0,0.0,0.0
Sensor_252,"{10, 11}",12,00:12,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp10,"(9, 10)",0.0,0.0,0.0,Lamp11,"(11, 10)",0.0,0.0,0.0,Lamp15,"(9, 12)",0.0,0.0,0.0,Lamp16,"(11, 12)",0.0,0.0,0.0
Sensor_253,"{11, 12}",12,00:12,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp11,"(11, 10)",0.0,0.0,0.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp16,"(11, 12)",0.0,0.0,0.0,Lamp17,"(13, 12)",0.0,0.0,0.0
Sensor_254,"{11, 14}",12,00:12,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp17,"(13, 12)",0.0,0.0,0.0,Lamp13,"(15, 10)",0.0,0.0,0.0,Lamp18,"(15, 12)",0.0,0.0,0.0
Sensor_245,"{8, 7}",13,00:13,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp1,"(7, 6)",0.0,0.0,0.0,Lamp2,"(9, 6)",0.0,0.0,0.0,Lamp4,"(7, 8)",0.0,0.0,0.0,Lamp5,"(9, 8)",0.0,0.0,0.0
Sensor_246,"{10, 7}",13,00:13,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp2,"(9, 6)",0.0,0.0,0.0,Lamp3,"(11, 6)",0.0,0.0,0.0,Lamp5,"(9, 8)",0.0,0.0,0.0,Lamp6,"(11, 8)",0.0,0.0,0.0
Sensor_247,"{8, 9}",13,00:13,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp4,"(7, 8)",0.0,0.0,0.0,Lamp5,"(9, 8)",0.0,0.0,0.0,Lamp9,"(7, 10)",0.0,0.0,0.0,Lamp10,"(9, 10)",0.0,0.0,0.0
Sensor_248,"{9, 10}",13,00:13,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp5,"(9, 8)",0.0,0.0,0.0,Lamp6,"(11, 8)",0.0,0.0,0.0,Lamp10,"(9, 10)",0.0,0.0,0.0,Lamp11,"(11, 10)",0.0,0.0,0.0
Sensor_249,"{9, 12}",13,00:13,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp6,"(11, 8)",0.0,0.0,0.0,Lamp11,"(11, 10)",0.0,0.0,0.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp7,"(13, 8)",0.0,0.0,0.0
Sensor_250,"{9, 14}",13,00:13,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp13,"(15, 10)",0.0,0.0,0.0,Lamp7,"(13, 8)",0.0,0.0,0.0,Lamp8,"(15, 8)",0.0,0.0,0.0
Sensor_251,"{8, 11}",13,00:13,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp9,"(7, 10)",0.0,0.0,0.0,Lamp10,"(9, 10)",0.0,0.0,0.0,Lamp14,"(7, 12)",0.0,0.0,0.0,Lamp15,"(9, 12)",0.0,0.0,0.0
Sensor_252,"{10, 11}",13,00:13,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp10,"(9, 10)",0.0,0.0,0.0,Lamp11,"(11, 10)",0.0,0.0,0.0,Lamp15,"(9, 12)",0.0,0.0,0.0,Lamp16,"(11, 12)",0.0,0.0,0.0
Sensor_253,"{11, 12}",13,00:13,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp11,"(11, 10)",0.0,0.0,0.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp16,"(11, 12)",0.0,0.0,0.0,Lamp17,"(13, 12)",0.0,0.0,0.0
Sensor_254,"{11, 14}",13,00:13,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp17,"(13, 12)",0.0,0.0,0.0,Lamp13,"(15, 10)",0.0,0.0,0.0,Lamp18,"(15, 12)",0.0,0.0,0.0
Sensor_245,"{8, 7}",14,00:14,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp1,"(7, 6)",0.0,0.0,0.0,Lamp2,"(9, 6)",0.0,0.0,0.0,Lamp4,"(7, 8)",0.0,0.0,0.0,Lamp5,"(9, 8)",0.0,0.0,0.0
Sensor_246,"{10, 7}",14,00:14,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp2,"(9, 6)",0.0,0.0,0.0,Lamp3,"(11, 6)",0.0,0.0,0.0,Lamp5,"(9, 8)",0.0,0.0,0.0,Lamp6,"(11, 8)",0.0,0.0,0.0
Sensor_247,"{8, 9}",14,00:14,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp4,"(7, 8)",0.0,0.0,0.0,Lamp5,"(9, 8)",0.0,0.0,0.0,Lamp9,"(7, 10)",0.0,0.0,0.0,Lamp10,"(9, 10)",0.0,0.0,0.0
Sensor_248,"{9, 10}",14,00:14,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp5,"(9, 8)",0.0,0.0,0.0,Lamp6,"(11, 8)",0.0,0.0,0.0,Lamp10,"(9, 10)",0.0,0.0,0.0,Lamp11,"(11, 10)",0.0,0.0,0.0
Sensor_249,"{9, 12}",14,00:14,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp6,"(11, 8)",0.0,0.0,0.0,Lamp11,"(11, 10)",0.0,0.0,0.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp7,"(13, 8)",0.0,0.0,0.0
Sensor_250,"{9, 14}",14,00:14,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp13,"(15, 10)",0.0,0.0,0.0,Lamp7,"(13, 8)",0.0,0.0,0.0,Lamp8,"(15, 8)",0.0,0.0,0.0
Sensor_251,"{8, 11}",14,00:14,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp9,"(7, 10)",0.0,0.0,0.0,Lamp10,"(9, 10)",0.0,0.0,0.0,Lamp14,"(7, 12)",0.0,0.0,0.0,Lamp15,"(9, 12)",0.0,0.0,0.0
Sensor_252,"{10, 11}",14,00:14,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp10,"(9, 10)",0.0,0.0,0.0,Lamp11,"(11, 10)",0.0,0.0,0.0,Lamp15,"(9, 12)",0.0,0.0,0.0,Lamp16,"(11, 12)",0.0,0.0,0.0
Sensor_253,"{11, 12}",14,00:14,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp11,"(11, 10)",0.0,0.0,0.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp16,"(11, 12)",0.0,0.0,0.0,Lamp17,"(13, 12)",0.0,0.0,0.0
Sensor_254,"{11, 14}",14,00:14,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp17,"(13, 12)",0.0,0.0,0.0,Lamp13,"(15, 10)",0.0,0.0,0.0,Lamp18,"(15, 12)",0.0,0.0,0.0
Sensor_245,"{8, 7}",15,00:15,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp1,"(7, 6)",0.0,0.0,0.0,Lamp2,"(9, 6)",0.0,0.0,0.0,Lamp4,"(7, 8)",0.0,0.0,0.0,Lamp5,"(9, 8)",0.0,0.0,0.0
Sensor_246,"{10, 7}",15,00:15,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp2,"(9, 6)",0.0,0.0,0.0,Lamp3,"(11, 6)",0.0,0.0,0.0,Lamp5,"(9, 8)",0.0,0.0,0.0,Lamp6,"(11, 8)",0.0,0.0,0.0
Sensor_247,"{8, 9}",15,00:15,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp4,"(7, 8)",0.0,0.0,0.0,Lamp5,"(9, 8)",0.0,0.0,0.0,Lamp9,"(7, 10)",0.0,0.0,0.0,Lamp10,"(9, 10)",0.0,0.0,0.0
Sensor_248,"{9, 10}",15,00:15,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp5,"(9, 8)",0.0,0.0,0.0,Lamp6,"(11, 8)",0.0,0.0,0.0,Lamp10,"(9, 10)",0.0,0.0,0.0,Lamp11,"(11, 10)",0.0,0.0,0.0
Sensor_249,"{9, 12}",15,00:15,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp6,"(11, 8)",0.0,0.0,0.0,Lamp11,"(11, 10)",0.0,0.0,0.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp7,"(13, 8)",0.0,0.0,0.0
Sensor_250,"{9, 14}",15,00:15,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp13,"(15, 10)",0.0,0.0,0.0,Lamp7,"(13, 8)",0.0,0.0,0.0,Lamp8,"(15, 8)",0.0,0.0,0.0
Sensor_251,"{8, 11}",15,00:15,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp9,"(7, 10)",0.0,0.0,0.0,Lamp10,"(9, 10)",0.0,0.0,0.0,Lamp14,"(7, 12)",0.0,0.0,0.0,Lamp15,"(9, 12)",0.0,0.0,0.0
Sensor_252,"{10, 11}",15,00:15,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp10,"(9, 10)",0.0,0.0,0.0,Lamp11,"(11, 10)",0.0,0.0,0.0,Lamp15,"(9, 12)",0.0,0.0,0.0,Lamp16,"(11, 12)",0.0,0.0,0.0
Sensor_253,"{11, 12}",15,00:15,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp11,"(11, 10)",0.0,0.0,0.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp16,"(11, 12)",0.0,0.0,0.0,Lamp17,"(13, 12)",0.0,0.0,0.0
Sensor_254,"{11, 14}",15,00:15,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp17,"(13, 12)",0.0,0.0,0.0,Lamp13,"(15, 10)",0.0,0.0,0.0,Lamp18,"(15, 12)",0.0,0.0,0.0
Sensor_245,"{8, 7}",16,00:16,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp1,"(7, 6)",0.0,0.0,0.0,Lamp2,"(9, 6)",0.0,0.0,0.0,Lamp4,"(7, 8)",0.0,0.0,0.0,Lamp5,"(9, 8)",0.0,0.0,0.0
Sensor_246,"{10, 7}",16,00:16,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp2,"(9, 6)",0.0,0.0,0.0,Lamp3,"(11, 6)",0.0,0.0,0.0,Lamp5,"(9, 8)",0.0,0.0,0.0,Lamp6,"(11, 8)",0.0,0.0,0.0
Sensor_247,"{8, 9}",16,00:16,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp4,"(7, 8)",0.0,0.0,0.0,Lamp5,"(9, 8)",0.0,0.0,0.0,Lamp9,"(7, 10)",0.0,0.0,0.0,Lamp10,"(9, 10)",0.0,0.0,0.0
Sensor_248,"{9, 10}",16,00:16,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp5,"(9, 8)",0.0,0.0,0.0,Lamp6,"(11, 8)",0.0,0.0,0.0,Lamp10,"(9, 10)",0.0,0.0,0.0,Lamp11,"(11, 10)",0.0,0.0,0.0
Sensor_249,"{9, 12}",16,00:16,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp6,"(11, 8)",0.0,0.0,0.0,Lamp11,"(11, 10)",0.0,0.0,0.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp7,"(13, 8)",0.0,0.0,0.0
Sensor_250,"{9, 14}",16,00:16,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp13,"(15, 10)",0.0,0.0,0.0,Lamp7,"(13, 8)",0.0,0.0,0.0,Lamp8,"(15, 8)",0.0,0.0,0.0
Sensor_251,"{8, 11}",16,00:16,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp9,"(7, 10)",0.0,0.0,0.0,Lamp10,"(9, 10)",0.0,0.0,0.0,Lamp14,"(7, 12)",0.0,0.0,0.0,Lamp15,"(9, 12)",0.0,0.0,0.0
Sensor_252,"{10, 11}",16,00:16,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp10,"(9, 10)",0.0,0.0,0.0,Lamp11,"(11, 10)",0.0,0.0,0.0,Lamp15,"(9, 12)",0.0,0.0,0.0,Lamp16,"(11, 12)",0.0,0.0,0.0
Sensor_253,"{11, 12}",16,00:16,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp11,"(11, 10)",0.0,0.0,0.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp16,"(11, 12)",0.0,0.0,0.0,Lamp17,"(13, 12)",0.0,0.0,0.0
Sensor_254,"{11, 14}",16,00:16,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp17,"(13, 12)",0.0,0.0,0.0,Lamp13,"(15, 10)",0.0,0.0,0.0,Lamp18,"(15, 12)",0.0,0.0,0.0
Sensor_245,"{8, 7}",17,00:17,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp1,"(7, 6)",0.0,0.0,0.0,Lamp2,"(9, 6)",0.0,0.0,0.0,Lamp4,"(7, 8)",0.0,0.0,0.0,Lamp5,"(9, 8)",0.0,0.0,0.0
Sensor_246,"{10, 7}",17,00:17,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp2,"(9, 6)",0.0,0.0,0.0,Lamp3,"(11, 6)",0.0,0.0,0.0,Lamp5,"(9, 8)",0.0,0.0,0.0,Lamp6,"(11, 8)",0.0,0.0,0.0
Sensor_247,"{8, 9}",17,00:17,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp4,"(7, 8)",0.0,0.0,0.0,Lamp5,"(9, 8)",0.0,0.0,0.0,Lamp9,"(7, 10)",0.0,0.0,0.0,Lamp10,"(9, 10)",0.0,0.0,0.0
Sensor_248,"{9, 10}",17,00:17,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp5,"(9, 8)",0.0,0.0,0.0,Lamp6,"(11, 8)",0.0,0.0,0.0,Lamp10,"(9, 10)",0.0,0.0,0.0,Lamp11,"(11, 10)",0.0,0.0,0.0
Sensor_249,"{9, 12}",17,00:17,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp6,"(11, 8)",0.0,0.0,0.0,Lamp11,"(11, 10)",0.0,0.0,0.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp7,"(13, 8)",0.0,0.0,0.0
Sensor_250,"{9, 14}",17,00:17,False,False,0.0,0.0,0.0,0.0,0.0,500.0,Lamp12,"(13, 10)",0.0,0.0,0.0,Lamp13,"(15, 10)",0.0,0.0,0.0,Lamp7,"(13, 8)",0.0,0.0,0.0,Lamp8,"(15, 8)",0.0,0.0,0.0
